entity_id,year_of_reporting,irrigates_coffee,knows_water_usage,wet_processing_at_farm,monitors_irrigation_usage,monitors_wet_processing_usage,water_use_irrigation_m3_per_ha,water_use_wet_processing_m3_per_kg,adequate_wastewater_treatment,has_water_bodies,distance_to_water_body,riparian_buffer_vegetation,irrigation_source,irrigation_rounds_per_year,irrigation_water_per_round_m3_per_ha
1469278379854782765,2024,True,Yes,False,Yes,Not applicable,538.46154,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,180.0
1469278379854677051,2024,True,Yes,False,Yes,Not applicable,900.0,No wet processing,Not applicable,True,>10 m,No,"Surface water (river, lake, pond, etc.)",4-Mar,300.0
1469278379855012279,2024,True,Yes,False,Yes,Not applicable,1694.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,423.0
1469278379854782856,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,300.0
1469278379855009590,2024,True,Yes,False,Yes,Not applicable,1512.0,No wet processing,Not applicable,True,>10 m,No,"Surface water (river, lake, pond, etc.)",4-Mar,504.0
1469278379854677054,2024,True,Yes,False,Yes,Not applicable,990.0,No wet processing,Not applicable,True,>10 m,Partially,"Surface water (river, lake, pond, etc.)",4-Mar,330.0
1469278379855012573,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,300.0
1469278379854783229,2024,True,Yes,False,Yes,Not applicable,600.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,150.0
1469278379854781962,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,True,0 m,Yes,"Surface water (river, lake, pond, etc.)",6-May,240.0
1469278379854677037,2024,True,Yes,False,Yes,Not applicable,1600.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,400.0
1469278379855012570,2024,True,Yes,False,Yes,Not applicable,1050.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,350.0
1469883818362504744,2024,True,Yes,False,Yes,Not applicable,1511.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,378.0
1469278379855012184,2024,True,Yes,False,Yes,Not applicable,1080.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,360.0
1469883818362504715,2024,True,Yes,False,Yes,Not applicable,444.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,222.0
1469278379854783135,2024,True,Yes,False,Yes,Not applicable,2631.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",6-May,526.0
1469278379855012158,2024,True,Yes,False,Yes,Not applicable,1312.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,438.0
1469278379854783115,2024,True,Yes,False,Yes,Not applicable,1600.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,400.0
1469278379854782426,2024,True,Yes,False,Yes,Not applicable,594.0,No wet processing,Not applicable,True,1-5 m,No,"Surface water (river, lake, pond, etc.)",4-Mar,198.0
1469278379855013057,2024,True,Yes,False,Yes,Not applicable,1760.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,440.0
1469278379854783104,2024,True,Yes,False,Yes,Not applicable,840.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,280.0
1469278379854782419,2024,True,Yes,False,Yes,Not applicable,750.0,No wet processing,Not applicable,True,>10 m,Partially,"Surface water (river, lake, pond, etc.)",4-Mar,188.0
1469278379855009927,2024,True,Yes,False,Yes,Not applicable,950.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,317.0
1469278379854677226,2024,True,Yes,False,Yes,Not applicable,140.0,No wet processing,Not applicable,True,0 m,Yes,Groundwater well,8-Jul,20.0
1469278379855012818,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,400.0
1469278379854677162,2024,True,Yes,False,Yes,Not applicable,1000.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,333.0
1469278379854782733,2024,True,Yes,False,Yes,Not applicable,686.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,171.0
1469278379854677174,2024,True,Yes,False,Yes,Not applicable,872.0,No wet processing,Not applicable,True,0 m,No,"Surface water (river, lake, pond, etc.)",4-Mar,290.91
1469278379854783053,2024,True,Yes,False,Yes,Not applicable,480.0,No wet processing,Not applicable,True,>10 m,Partially,"Surface water (river, lake, pond, etc.)",4-Mar,160.0
1469278379854782727,2024,True,Yes,False,Yes,Not applicable,643.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,214.0
1469278379855013676,2024,True,Yes,False,Yes,Not applicable,1109.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,369.0
1469278379855013697,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,False,,,,4-Mar,200.0
1469278379854782243,2024,True,Yes,False,Yes,Not applicable,1418.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,355.0
1469278379855012382,2024,True,Yes,False,Yes,Not applicable,1145.45455,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,381.0
1469278379854783211,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,True,1-5 m,No,"Surface water (river, lake, pond, etc.)",4-Mar,300.0
1469278379855012339,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,400.0
1469278379854783216,2024,True,Yes,False,Yes,Not applicable,1120.0,No wet processing,Not applicable,True,>10 m,No,"Surface water (river, lake, pond, etc.)",4-Mar,280.0
1469278379855012856,2024,True,Yes,False,Yes,Not applicable,1380.0,No wet processing,Not applicable,True,6-10 m,No,"Surface water (river, lake, pond, etc.)",4-Mar,460.0
1469278379855013932,2024,True,Yes,False,Yes,Not applicable,1620.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,540.0
1469278379855013152,2024,True,Yes,False,Yes,Not applicable,1187.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,396.0
1469278379855014007,2024,True,Yes,False,Yes,Not applicable,1100.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,367.0
1469278379855013593,2024,True,Yes,False,Yes,Not applicable,1222.22222,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,407.0
1469278379855013826,2024,True,Yes,False,Yes,Not applicable,1350.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,450.0
1469278379855012881,2024,True,Yes,False,Yes,Not applicable,1320.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,440.0
1469278379855013861,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,True,1-5 m,Yes,Groundwater well,4-Mar,400.0
1469278379855013563,2024,True,Yes,False,Yes,Not applicable,1100.0,No wet processing,Not applicable,True,6-10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,367.0
1469278379855012835,2024,True,Yes,False,Yes,Not applicable,1380.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,460.0
1469278379855009880,2024,True,Yes,False,Yes,Not applicable,1400.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,467.0
1469278379855009844,2024,True,Yes,False,Yes,Not applicable,1026.0,No wet processing,Not applicable,True,,,"Surface water (river, lake, pond, etc.)",4-Mar,342.0
1469278379855009842,2024,True,Yes,False,Yes,Not applicable,1600.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,400.0
1469278379854641911,2024,True,Yes,False,Yes,Not applicable,1280.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",2-Jan,640.0
1469278379855005159,2024,True,Yes,False,Yes,Not applicable,1800.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",6-May,360.0
1469278379855008338,2024,True,Yes,False,Yes,Not applicable,1450.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,363.0
1469278379854638788,2024,True,Yes,False,Yes,Not applicable,1600.0,No wet processing,Not applicable,False,,,Groundwater well,6-May,320.0
1469278379855008185,2024,True,Yes,False,Yes,Not applicable,1333.33333,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,333.33
1469278379855009021,2024,True,Yes,False,Yes,Not applicable,1050.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,350.0
1469278379855004887,2024,True,Yes,False,Yes,Not applicable,1050.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,350.0
1469278379854638847,2024,True,Yes,False,Yes,Not applicable,800.0,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,400.0
1469278379855004785,2024,True,Yes,False,Yes,Not applicable,1980.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,495.0
1469278379855004825,2024,True,Yes,False,Yes,Not applicable,1050.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,350.0
1469278379855014199,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,True,>10 m,Not applicable,"Surface water (river, lake, pond, etc.)",4-Mar,400.0
1469278379855014401,2024,True,Yes,False,Yes,Not applicable,1500.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,500.0
1469278379854640837,2024,True,Yes,False,Yes,Not applicable,1320.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,440.0
1469278379855014074,2024,True,Yes,False,Yes,Not applicable,1607.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,402.0
1469278379854639556,2024,True,Yes,False,Yes,Not applicable,660.0,No wet processing,Not applicable,True,1-5 m,No,"Surface water (river, lake, pond, etc.)",4-Mar,220.0
1469278379854640166,2024,True,Yes,False,Yes,Not applicable,600.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,150.0
1469883818362504681,2024,True,Yes,False,Yes,Not applicable,1260.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,420.0
1469278379855014088,2024,True,Yes,False,Yes,Not applicable,1474.0,No wet processing,Not applicable,True,>10 m,Yes,Groundwater well,4-Mar,368.0
1469278379855014073,2024,True,Yes,False,Yes,Not applicable,1320.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,330.0
1469278379855014104,2024,True,Yes,False,Yes,Not applicable,1295.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,432.0
1469278379855014345,2024,True,Yes,False,Yes,Not applicable,1400.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,350.0
1469883818362504890,2024,True,Yes,False,Yes,Not applicable,1400.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,350.0
1469278379855014289,2024,True,Yes,False,Yes,Not applicable,1540.0,No wet processing,Not applicable,True,6-10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,385.0
1469278379854641656,2024,True,Yes,False,Yes,Not applicable,1575.0,No wet processing,Not applicable,False,,,Groundwater well,6-May,262.0
1469278379854642031,2024,True,Yes,False,Yes,Not applicable,1622.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,811.0
1469278379855008648,2024,True,Yes,False,Yes,Not applicable,1050.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,350.0
1469278379855008633,2024,True,Yes,False,Yes,Not applicable,1155.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,385.0
1469278379854639991,2024,True,Yes,False,Yes,Not applicable,1440.0,No wet processing,Not applicable,True,6-10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,480.0
1469883818362504409,2024,True,Yes,False,Yes,Not applicable,810.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,270.0
1469278379855014643,2024,True,Yes,False,Yes,Not applicable,1920.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,480.0
1469278379855009318,2024,True,Yes,False,Yes,Not applicable,1320.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,440.0
1469278379854638141,2024,True,Yes,False,Yes,Not applicable,360.0,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,180.0
1469278379855009319,2024,True,Yes,False,Yes,Not applicable,842.10526,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,421.05
1469278379854640735,2024,True,Yes,False,Yes,Not applicable,1320.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,440.0
1469278379855008002,2024,True,Yes,False,Yes,Not applicable,1250.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,417.0
1469278379855009390,2024,True,Yes,False,Yes,Not applicable,880.0,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,440.0
1469278379854638365,2024,True,Yes,False,Yes,Not applicable,1440.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,480.0
1469278379854641789,2024,True,Yes,False,Yes,Not applicable,420.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,210.0
1469278379854642507,2024,True,Yes,False,Yes,Not applicable,800.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",2-Jan,400.0
1469278379854641951,2024,True,Yes,False,Yes,Not applicable,480.0,No wet processing,Not applicable,True,>10 m,No,"Surface water (river, lake, pond, etc.)",2-Jan,240.0
1469278379855008000,2024,True,Yes,False,Yes,Not applicable,1340.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,335.0
1469278379854642852,2024,True,Yes,False,Yes,Not applicable,400.0,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,200.0
1469278379854638345,2024,True,Yes,False,Yes,Not applicable,2182.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,545.0
1469278379854638306,2024,True,Yes,False,Yes,Not applicable,2275.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",6-May,455.0
1469278379855004840,2024,True,Yes,False,Yes,Not applicable,1210.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,403.0
1469278379854642720,2024,True,Yes,False,Yes,Not applicable,430.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",2-Jan,215.0
1469278379855005225,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,300.0
1469278379855005212,2024,True,Yes,False,Yes,Not applicable,1320.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,330.0
1469278379854638332,2024,True,Yes,False,Yes,Not applicable,758.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",6-May,152.0
1469278379854642963,2024,True,Yes,False,Yes,Not applicable,1100.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,367.0
1469278379854638287,2024,True,Yes,False,Yes,Not applicable,800.0,No wet processing,Not applicable,True,>10 m,Partially,"Surface water (river, lake, pond, etc.)",2-Jan,400.0
1469278379855005276,2024,True,Yes,False,Yes,Not applicable,1210.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,403.0
1469278379855005249,2024,True,Yes,False,Yes,Not applicable,1320.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,440.0
1469278379854642946,2024,True,Yes,False,Yes,Not applicable,808.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,269.23
1469278379855008686,2024,True,Yes,False,Yes,Not applicable,800.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,267.0
1469278379855008072,2024,True,Yes,False,Yes,Not applicable,1366.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,455.17
1469278379855005043,2024,True,Yes,False,Yes,Not applicable,1000.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,334.0
1469278379854641146,2024,True,Yes,False,Yes,Not applicable,960.0,No wet processing,Not applicable,True,Not applicable,Not applicable,Groundwater well,2-Jan,480.0
1469278379855005002,2024,True,Yes,False,Yes,Not applicable,1000.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,333.0
1469278379855005032,2024,True,Yes,False,Yes,Not applicable,1000.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,333.0
1469278379855005028,2024,True,Yes,False,Yes,Not applicable,1100.0,No wet processing,Not applicable,True,6-10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,367.0
1469278379854640452,2024,True,Yes,False,Yes,Not applicable,892.96875,No wet processing,Not applicable,True,>10 m,No,"Surface water (river, lake, pond, etc.)",4-Mar,298.0
1469278379854638593,2024,True,Yes,False,Yes,Not applicable,800.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,400.0
1469278379855008702,2024,True,Yes,False,Yes,Not applicable,825.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,275.0
1469278379854639859,2024,True,Yes,False,Yes,Not applicable,288.46154,No wet processing,Not applicable,True,0 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,144.23
1469278379854638512,2024,True,Yes,False,Yes,Not applicable,1333.0,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,666.0
1469278379854641222,2024,False,Not applicable,False,Not applicable,Not applicable,,No wet processing,Not applicable,False,,,Unknown,0,
1469278379854639942,2024,True,Yes,False,Yes,Not applicable,1244.0,No wet processing,Not applicable,True,0 m,Yes,Groundwater well,4-Mar,415.0
1469278379854638490,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,400.0
1469278379854638519,2024,True,Yes,False,Yes,Not applicable,480.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,120.0
1469278379854638792,2024,True,Yes,False,Yes,Not applicable,300.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,300.0
1469278379854642831,2024,True,Yes,False,Yes,Not applicable,300.0,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,300.0
1469278379854639534,2024,True,Yes,False,Yes,Not applicable,976.27119,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,488.14
1469278379854638214,2024,True,Yes,False,Yes,Not applicable,2083.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,694.0
1469278379854639354,2024,True,Yes,False,Yes,Not applicable,546.04651,No wet processing,Not applicable,True,1-5 m,No,"Surface water (river, lake, pond, etc.)",2-Jan,273.02
1469278379854638432,2024,True,Yes,False,Yes,Not applicable,840.0,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,420.0
1469278379854639362,2024,True,Yes,False,Yes,Not applicable,950.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,317.0
1469278379854638434,2024,True,Yes,False,Yes,Not applicable,690.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,230.0
1469278379854639448,2024,True,Yes,False,Yes,Not applicable,30.0,No wet processing,Not applicable,True,0 m,Yes,Groundwater well,2-Jan,30.0
1469278379854639340,2024,True,Yes,False,Yes,Not applicable,318.0,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,318.0
1469278379854638373,2024,True,Yes,False,Yes,Not applicable,1320.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,330.0
1469278379854639445,2024,True,Yes,False,Yes,Not applicable,323.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,161.33
1469278379854639420,2024,True,Yes,False,Yes,Not applicable,829.28571,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",4-Mar,277.0
1469278379854642243,2024,True,Yes,False,Yes,Not applicable,982.0,No wet processing,Not applicable,True,6-10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,327.3
1469278379854642131,2024,True,Yes,False,Yes,Not applicable,788.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,394.0
1469278379854639686,2024,True,Yes,False,Yes,Not applicable,704.0,No wet processing,Not applicable,True,6-10 m,No,"Surface water (river, lake, pond, etc.)",2-Jan,352.0
1469278379854642125,2024,True,Yes,False,Yes,Not applicable,1200.0,No wet processing,Not applicable,True,6-10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,400.0
1469278379854640951,2024,True,Yes,False,Yes,Not applicable,1050.0,No wet processing,Not applicable,False,,,Groundwater well,6-May,210.0
1469278379854642215,2024,True,Yes,False,Yes,Not applicable,340.0,No wet processing,Not applicable,False,,,"Surface water (river, lake, pond, etc.)",2-Jan,170.0
1469278379854640079,2024,True,Yes,False,Yes,Not applicable,1013.0,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,506.0
1469278379854642194,2024,True,Yes,False,Yes,Not applicable,926.31579,No wet processing,Not applicable,True,6-10 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,463.0
1469278379854640971,2024,True,Yes,False,Yes,Not applicable,1260.0,No wet processing,Not applicable,True,0 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,420.0
1469278379854640065,2024,True,Yes,False,Yes,Not applicable,1080.0,No wet processing,Not applicable,True,6-10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,360.0
1469278379854642173,2024,True,Yes,False,Yes,Not applicable,1462.5,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,488.0
1469278379854641215,2024,True,Yes,False,Yes,Not applicable,665.32258,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,333.0
1469278379854640961,2024,True,Yes,False,Yes,Not applicable,267.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,133.33
1469278379854640900,2024,True,Yes,False,Yes,Not applicable,990.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,248.0
1469278379854642890,2024,True,Yes,False,Yes,Not applicable,816.32653,No wet processing,Not applicable,False,,,Groundwater well,2-Jan,408.16
1469278379854640339,2024,True,Yes,False,Yes,Not applicable,338.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,113.0
1469278379854643031,2024,True,Yes,False,Yes,Not applicable,600.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,300.0
1469278379854641605,2024,True,Yes,False,Yes,Not applicable,877.41935,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,219.35
1469278379854640257,2024,True,Yes,False,Yes,Not applicable,298.0,No wet processing,Not applicable,False,,,Groundwater well,4-Mar,74.4
1469278379854643043,2024,True,Yes,False,Yes,Not applicable,1085.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,362.0
1469278379854641569,2024,True,Yes,False,Yes,Not applicable,645.0,No wet processing,Not applicable,True,>10 m,Yes,"Surface water (river, lake, pond, etc.)",4-Mar,215.0
1469278379854642073,2024,True,Yes,False,Yes,Not applicable,903.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,451.0
1469278379854642301,2024,True,Yes,False,Yes,Not applicable,405.0,No wet processing,Not applicable,True,1-5 m,Yes,"Surface water (river, lake, pond, etc.)",2-Jan,405.0
